region_id,region_name,flower_png
0,Samoa,reports/figures/flower_new/flower_Samoa.png
1,Cocos Islands,reports/figures/flower_new/flower_CocosIslands.png
2,Christmas Island,reports/figures/flower_new/flower_ChristmasIsland.png
3,Norfolk Island,reports/figures/flower_new/flower_NorfolkIsland.png
4,Macquarie Island,reports/figures/flower_new/flower_MacquarieIsland.png
5,New Caledonia,reports/figures/flower_new/flower_NewCaledonia.png
6,Vanuatu,reports/figures/flower_new/flower_Vanuatu.png
7,Solomon Islands,reports/figures/flower_new/flower_SolomonIslands.png
8,Palau,reports/figures/flower_new/flower_Palau.png
9,Micronesia,reports/figures/flower_new/flower_Micronesia.png
10,Nauru,reports/figures/flower_new/flower_Nauru.png
11,Marshall Islands,reports/figures/flower_new/flower_MarshallIslands.png
12,Wake Island,reports/figures/flower_new/flower_WakeIsland.png
13,Northern Mariana Islands and Guam,reports/figures/flower_new/flower_NorthernMarianaIslandsandGuam.png
14,Taiwan,reports/figures/flower_new/flower_Taiwan.png
15,Philippines,reports/figures/flower_new/flower_Philippines.png
16,Australia,reports/figures/flower_new/flower_Australia.png
17,Papua New Guinea,reports/figures/flower_new/flower_PapuaNewGuinea.png
18,Fiji,reports/figures/flower_new/flower_Fiji.png
19,Tuvalu,reports/figures/flower_new/flower_Tuvalu.png
20,South Korea,reports/figures/flower_new/flower_SouthKorea.png
21,North Korea,reports/figures/flower_new/flower_NorthKorea.png
24,Cambodia,reports/figures/flower_new/flower_Cambodia.png
25,Thailand,reports/figures/flower_new/flower_Thailand.png
26,Andaman and Nicobar,reports/figures/flower_new/flower_AndamanandNicobar.png
28,Comoro Islands,reports/figures/flower_new/flower_ComoroIslands.png
29,Mayotte,reports/figures/flower_new/flower_Mayotte.png
30,Glorioso Islands,reports/figures/flower_new/flower_GloriosoIslands.png
31,Seychelles,reports/figures/flower_new/flower_Seychelles.png
32,Reunion,reports/figures/flower_new/flower_Reunion.png
33,Juan de Nova Island,reports/figures/flower_new/flower_JuandeNovaIsland.png
34,Bassas da India,reports/figures/flower_new/flower_BassasdaIndia.png
35,Ile Europa,reports/figures/flower_new/flower_IleEuropa.png
36,Ile Tromelin,reports/figures/flower_new/flower_IleTromelin.png
37,Mauritius,reports/figures/flower_new/flower_Mauritius.png
38,British Indian Ocean Territory,reports/figures/flower_new/flower_BritishIndianOceanTerritory.png
39,Maldives,reports/figures/flower_new/flower_Maldives.png
40,Sri Lanka,reports/figures/flower_new/flower_SriLanka.png
41,Mozambique,reports/figures/flower_new/flower_Mozambique.png
42,Madagascar,reports/figures/flower_new/flower_Madagascar.png
43,Kenya,reports/figures/flower_new/flower_Kenya.png
44,Somalia,reports/figures/flower_new/flower_Somalia.png
45,Eritrea,reports/figures/flower_new/flower_Eritrea.png
46,Djibouti,reports/figures/flower_new/flower_Djibouti.png
47,Yemen,reports/figures/flower_new/flower_Yemen.png
48,Oman,reports/figures/flower_new/flower_Oman.png
49,Sudan,reports/figures/flower_new/flower_Sudan.png
50,Saudi Arabia,reports/figures/flower_new/flower_SaudiArabia.png
51,Kuwait,reports/figures/flower_new/flower_Kuwait.png
52,Bahrain,reports/figures/flower_new/flower_Bahrain.png
53,Pakistan,reports/figures/flower_new/flower_Pakistan.png
54,United Arab Emirates,reports/figures/flower_new/flower_UnitedArabEmirates.png
55,Azores,reports/figures/flower_new/flower_Azores.png
56,Cape Verde,reports/figures/flower_new/flower_CapeVerde.png
57,Madeira,reports/figures/flower_new/flower_Madeira.png
58,Canary Islands,reports/figures/flower_new/flower_CanaryIslands.png
59,Belgium,reports/figures/flower_new/flower_Belgium.png
60,Gibraltar,reports/figures/flower_new/flower_Gibraltar.png
61,Tunisia,reports/figures/flower_new/flower_Tunisia.png
62,Morocco,reports/figures/flower_new/flower_Morocco.png
63,Western Sahara,reports/figures/flower_new/flower_WesternSahara.png
64,Mauritania,reports/figures/flower_new/flower_Mauritania.png
65,Gambia,reports/figures/flower_new/flower_Gambia.png
66,Senegal,reports/figures/flower_new/flower_Senegal.png
67,Libya,reports/figures/flower_new/flower_Libya.png
68,Malta,reports/figures/flower_new/flower_Malta.png
69,Latvia,reports/figures/flower_new/flower_Latvia.png
70,Estonia,reports/figures/flower_new/flower_Estonia.png
71,Bulgaria,reports/figures/flower_new/flower_Bulgaria.png
72,Romania,reports/figures/flower_new/flower_Romania.png
73,Russia,reports/figures/flower_new/flower_Russia.png
74,Georgia,reports/figures/flower_new/flower_Georgia.png
75,Ukraine,reports/figures/flower_new/flower_Ukraine.png
76,Turkey,reports/figures/flower_new/flower_Turkey.png
77,Syria,reports/figures/flower_new/flower_Syria.png
78,Lebanon,reports/figures/flower_new/flower_Lebanon.png
79,Israel,reports/figures/flower_new/flower_Israel.png
80,Greece,reports/figures/flower_new/flower_Greece.png
81,Cyprus,reports/figures/flower_new/flower_Cyprus.png
82,Albania,reports/figures/flower_new/flower_Albania.png
84,Algeria,reports/figures/flower_new/flower_Algeria.png
85,Ascension,reports/figures/flower_new/flower_Ascension.png
